earliest_filing_year,ctry_code,ipc_green,count
2003,SK,Energy conservation,1.53501400560224089635
2004,SK,Energy conservation,0.66666666666666666666
2005,SK,Energy conservation,0.50000000000000000000
2006,SK,Energy conservation,0.16666666666666666667
2007,SK,Energy conservation,0.75000000000000000000
2008,SK,Energy conservation,0.45833333333333333333
2009,SK,Energy conservation,2.70000000000000000000
2010,SK,Energy conservation,2.25000000000000000000
2011,SK,Energy conservation,2.05476190476190476191
2012,SK,Energy conservation,2.11666666666666666666
2013,SK,Energy conservation,1.64999999999999999999
2014,SK,Energy conservation,5.00555555555555555556
2015,SK,Energy conservation,5.95833333333333333334
2016,SK,Energy conservation,0.45833333333333333333
2017,SK,Energy conservation,0.55952380952380952381
2018,SK,Energy conservation,5.05000000000000000000
2019,SK,Energy conservation,0.75000000000000000000
1976,SL,Energy conservation,0.50000000000000000000
2002,SM,Energy conservation,0.33333333333333333333
2006,SM,Energy conservation,0.20000000000000000000
2009,SM,Energy conservation,0.20000000000000000000
1975,ST,Energy conservation,0.12500000000000000000
1952,TH,Energy conservation,0.50000000000000000000
1991,TH,Energy conservation,0.06666666666666666667
1992,TH,Energy conservation,0.25000000000000000000
1994,TH,Energy conservation,1.50000000000000000000
1997,TH,Energy conservation,0.50000000000000000000
2001,TH,Energy conservation,0.06249999999999999999
2002,TH,Energy conservation,0.20000000000000000000
2003,TH,Energy conservation,0.16666666666666666667
2004,TH,Energy conservation,0.11111111111111111111
2005,TH,Energy conservation,0.50000000000000000000
2006,TH,Energy conservation,0.36111111111111111112
2007,TH,Energy conservation,1.08888888888888888889
2009,TH,Energy conservation,0.16666666666666666668
2010,TH,Energy conservation,1.16666666666666666666
2011,TH,Energy conservation,0.33333333333333333333
2012,TH,Energy conservation,0.16111111111111111111
2015,TH,Energy conservation,0.77380952380952380952
2016,TH,Energy conservation,0.50000000000000000000
2017,TH,Energy conservation,1.16190476190476190476
2018,TH,Energy conservation,0.57500000000000000000
1999,TJ,Energy conservation,0.50000000000000000000
1995,TM,Energy conservation,0.25000000000000000000
1997,TN,Energy conservation,0.05882352941176470588
2000,TN,Energy conservation,0.08333333333333333333
2003,TN,Energy conservation,0.50000000000000000000
2008,TN,Energy conservation,1.90000000000000000000
2009,TN,Energy conservation,0.50000000000000000000
2010,TN,Energy conservation,3.66666666666666666666
2011,TN,Energy conservation,2.33333333333333333333
2014,TN,Energy conservation,4.02857142857142857143
2015,TN,Energy conservation,2.44444444444444444444
2016,TN,Energy conservation,0.30000000000000000001
1988,TR,Energy conservation,0.25000000000000000000
1997,TR,Energy conservation,1.15555555555555555556
2000,TR,Energy conservation,0.83333333333333333333
2001,TR,Energy conservation,1.12500000000000000000
2002,TR,Energy conservation,2.97619047619047619047
2003,TR,Energy conservation,5.60000000000000000000
2004,TR,Energy conservation,4.50000000000000000000
2005,TR,Energy conservation,7.61111111111111111112
2006,TR,Energy conservation,16.91666666666666666666
2007,TR,Energy conservation,20.79159519725557461405
2008,TR,Energy conservation,19.05238095238095238095
2009,TR,Energy conservation,21.91666666666666666665
2010,TR,Energy conservation,25.86663843402973837756
2011,TR,Energy conservation,18.20098039215686274510
2012,TR,Energy conservation,21.28452380952380952382
2013,TR,Energy conservation,5.16688034188034188036
2014,TR,Energy conservation,4.31515151515151515152
2015,TR,Energy conservation,9.52619047619047619046
2016,TR,Energy conservation,13.97809523809523809522
2017,TR,Energy conservation,47.22303940021331325676
2018,TR,Energy conservation,33.08333333333333333331
2019,TR,Energy conservation,11.33333333333333333332
2000,TT,Energy conservation,0.14285714285714285714
1971,TW,Energy conservation,0.06250000000000000000
1972,TW,Energy conservation,0.16666666666666666667
1976,TW,Energy conservation,0.21031746031746031746
1977,TW,Energy conservation,0.53333333333333333334
1981,TW,Energy conservation,0.25000000000000000000
1982,TW,Energy conservation,0.50000000000000000000
1983,TW,Energy conservation,1.16666666666666666666
1984,TW,Energy conservation,2.62500000000000000000
1985,TW,Energy conservation,0.50000000000000000000
1986,TW,Energy conservation,0.29841269841269841270
1987,TW,Energy conservation,2.47619047619047619047
1988,TW,Energy conservation,2.25000000000000000000
1989,TW,Energy conservation,1.26666666666666666667
1990,TW,Energy conservation,1.40000000000000000000
1991,TW,Energy conservation,3.90952380952380952383
1992,TW,Energy conservation,16.91349206349206349207
1993,TW,Energy conservation,11.70919913419913419913
1994,TW,Energy conservation,19.30505050505050505050
1995,TW,Energy conservation,18.59263538748832866478
1996,TW,Energy conservation,48.12831700463279410649
1997,TW,Energy conservation,57.70634920634920634918
1998,TW,Energy conservation,74.30062941444520391885
1999,TW,Energy conservation,104.16666666666666666660
2000,TW,Energy conservation,132.62125832029914666407
2001,TW,Energy conservation,181.57910488634172844686
2002,TW,Energy conservation,251.28371436093834108429
2003,TW,Energy conservation,323.66274057971039395178
2004,TW,Energy conservation,476.11761979040524540005
2005,TW,Energy conservation,503.88057783204068033738
2006,TW,Energy conservation,559.17557054316400110761
2007,TW,Energy conservation,732.58198519597092756279
2008,TW,Energy conservation,566.31095869358253259151
2009,TW,Energy conservation,512.28066618623894165668
2010,TW,Energy conservation,761.80804152863364531320
2011,TW,Energy conservation,790.45107921856552798513
2012,TW,Energy conservation,815.91569903025886334500
2013,TW,Energy conservation,748.65207342761635572786
2014,TW,Energy conservation,638.97753778369256620781
2015,TW,Energy conservation,503.29746021712325711986
2016,TW,Energy conservation,424.30165073742736037443
2017,TW,Energy conservation,476.91283906413584009583
2018,TW,Energy conservation,343.55322542009074516804
2019,TW,Energy conservation,66.12539682539682539673
1973,UA,Energy conservation,0.50000000000000000000
1976,UA,Energy conservation,1.00000000000000000000
1977,UA,Energy conservation,1.00000000000000000000
1979,UA,Energy conservation,1.00000000000000000000
1982,UA,Energy conservation,0.33333333333333333333
1983,UA,Energy conservation,0.50000000000000000000
1988,UA,Energy conservation,0.50000000000000000000
1990,UA,Energy conservation,1.00000000000000000000
1991,UA,Energy conservation,2.50000000000000000000
1993,UA,Energy conservation,0.25000000000000000000
1994,UA,Energy conservation,1.25000000000000000000
1995,UA,Energy conservation,0.25000000000000000000
1996,UA,Energy conservation,0.75000000000000000000
1997,UA,Energy conservation,3.00000000000000000000
1998,UA,Energy conservation,1.00000000000000000000
1999,UA,Energy conservation,0.16666666666666666666
2000,UA,Energy conservation,2.53571428571428571429
2001,UA,Energy conservation,5.16666666666666666666
2002,UA,Energy conservation,2.27500000000000000000
2003,UA,Energy conservation,16.33333333333333333333
2004,UA,Energy conservation,8.03333333333333333333
2005,UA,Energy conservation,16.58333333333333333332
2006,UA,Energy conservation,22.14999999999999999999
2007,UA,Energy conservation,21.70833333333333333332
2008,UA,Energy conservation,29.98333333333333333331
2009,UA,Energy conservation,31.21428571428571428570
2010,UA,Energy conservation,32.03333333333333333333
2011,UA,Energy conservation,39.87142857142857142855
2012,UA,Energy conservation,36.69999999999999999999
2013,UA,Energy conservation,20.49999999999999999999
2014,UA,Energy conservation,23.23882783882783882783
2015,UA,Energy conservation,12.05416666666666666664
2016,UA,Energy conservation,3.91666666666666666667
2017,UA,Energy conservation,1.50000000000000000000
2018,UA,Energy conservation,2.94358974358974358974
1903,US,Energy conservation,9.00000000000000000000
1904,US,Energy conservation,3.83333333333333333333
1905,US,Energy conservation,3.00000000000000000000
1906,US,Energy conservation,2.00000000000000000000
1907,US,Energy conservation,1.00000000000000000000
1908,US,Energy conservation,2.50000000000000000000
1909,US,Energy conservation,1.00000000000000000000
1910,US,Energy conservation,5.00000000000000000000
1911,US,Energy conservation,5.00000000000000000000
1912,US,Energy conservation,7.00000000000000000000
1913,US,Energy conservation,1.00000000000000000000
1914,US,Energy conservation,6.00000000000000000000
1915,US,Energy conservation,5.50000000000000000000
1916,US,Energy conservation,39.50000000000000000000
1917,US,Energy conservation,28.00000000000000000000
1918,US,Energy conservation,22.50000000000000000000
1919,US,Energy conservation,44.75000000000000000000
1920,US,Energy conservation,40.20833333333333333333
1921,US,Energy conservation,37.50000000000000000000
1922,US,Energy conservation,40.50000000000000000000
1923,US,Energy conservation,27.16666666666666666666
1924,US,Energy conservation,37.06666666666666666666
1925,US,Energy conservation,35.53333333333333333333
1926,US,Energy conservation,40.00000000000000000000
1927,US,Energy conservation,32.00000000000000000000
1928,US,Energy conservation,38.66666666666666666666
1929,US,Energy conservation,37.33333333333333333333
1930,US,Energy conservation,35.00000000000000000000
1931,US,Energy conservation,31.49999999999999999999
1932,US,Energy conservation,24.33333333333333333331
1933,US,Energy conservation,26.16666666666666666666
1934,US,Energy conservation,22.58333333333333333333
1935,US,Energy conservation,23.83333333333333333333
1936,US,Energy conservation,31.49999999999999999998
1937,US,Energy conservation,27.16666666666666666665
1938,US,Energy conservation,29.66666666666666666666
1939,US,Energy conservation,30.00000000000000000000
1940,US,Energy conservation,27.75000000000000000000
1941,US,Energy conservation,16.83333333333333333333
1942,US,Energy conservation,18.08333333333333333333
1943,US,Energy conservation,11.78333333333333333333
1944,US,Energy conservation,18.41666666666666666665
1945,US,Energy conservation,8.83333333333333333333
1946,US,Energy conservation,15.23333333333333333333
1947,US,Energy conservation,12.41666666666666666667
1948,US,Energy conservation,9.50000000000000000000
1949,US,Energy conservation,16.50000000000000000000
1950,US,Energy conservation,12.83333333333333333333
1951,US,Energy conservation,20.73333333333333333333
1952,US,Energy conservation,19.02727272727272727272
1953,US,Energy conservation,14.99999999999999999999
1954,US,Energy conservation,22.16060606060606060605
1955,US,Energy conservation,26.90476190476190476190
1956,US,Energy conservation,28.32499999999999999999
1957,US,Energy conservation,27.15952380952380952379
1958,US,Energy conservation,33.40833333333333333332
1959,US,Energy conservation,24.15119047619047619045
1960,US,Energy conservation,33.20757575757575757574
1961,US,Energy conservation,43.67499999999999999998
1962,US,Energy conservation,34.49668109668109668108
1963,US,Energy conservation,32.98932178932178932177
1964,US,Energy conservation,45.25324675324675324672
1965,US,Energy conservation,46.32946950710108604839
1966,US,Energy conservation,54.82731782106782106774
1967,US,Energy conservation,39.24285714285714285708
1968,US,Energy conservation,44.58381370091896407683
1969,US,Energy conservation,43.73055555555555555550
1970,US,Energy conservation,61.84808802308802308793
1971,US,Energy conservation,56.59525681341719077562
1972,US,Energy conservation,68.44761904761904761894
1973,US,Energy conservation,68.25644257703081232482
1974,US,Energy conservation,92.87374847374847374838
1975,US,Energy conservation,92.47123015873015873002
1976,US,Energy conservation,112.25488122988122988112
1977,US,Energy conservation,145.84166666666666666661
1978,US,Energy conservation,138.51036625032526671851
1979,US,Energy conservation,169.43783645599683335507
1980,US,Energy conservation,135.90592185592185592173
1981,US,Energy conservation,129.06170634920634920619
1982,US,Energy conservation,127.03235881765293529985
1983,US,Energy conservation,126.70910514923672818394
1984,US,Energy conservation,95.56975732600732600717
1985,US,Energy conservation,108.87014790764790764777
1986,US,Energy conservation,108.38202955648838501121
1987,US,Energy conservation,125.51631794131794131782
1988,US,Energy conservation,124.72984239702505956357
1989,US,Energy conservation,146.09435946532291935429
1990,US,Energy conservation,146.13571465344999190633
1991,US,Energy conservation,156.07611103091282119384
1992,US,Energy conservation,163.71299438170761700160
1993,US,Energy conservation,151.60364170716971011724
1994,US,Energy conservation,217.78940793772155664716
1995,US,Energy conservation,228.09430295913095662640
1996,US,Energy conservation,235.10656840068604774457
1997,US,Energy conservation,264.29726028627877113650
1998,US,Energy conservation,270.53397933029046239574
1999,US,Energy conservation,289.45788302191373696327
2000,US,Energy conservation,370.20030166098511068450
2001,US,Energy conservation,421.84182126679186262774
2002,US,Energy conservation,428.86914980699800105674
2003,US,Energy conservation,474.08728123597575663431
2004,US,Energy conservation,507.15644720226190319636
2005,US,Energy conservation,444.14095987301791392324
2006,US,Energy conservation,494.63030067555587226845
2007,US,Energy conservation,433.94027892351581156527
2008,US,Energy conservation,414.32467608628524986719
2009,US,Energy conservation,493.62243353101041696466
2010,US,Energy conservation,703.08619738881160862936
2011,US,Energy conservation,929.87916470789042913290
2012,US,Energy conservation,1193.54357448491642075681
2013,US,Energy conservation,1729.40850351686368227145
2014,US,Energy conservation,1978.95925375576653150055
2015,US,Energy conservation,2277.54526173951086969528
2016,US,Energy conservation,2649.18561849009800656920
2017,US,Energy conservation,2832.68806547485523128569
