earliest_filing_year,ctry_code,cpc_green,count
2013,GE,Production of energy,2.00000000000000000000
2014,GE,Production of energy,4.00000000000000000000
2015,GE,Production of energy,1.00000000000000000000
2016,GE,Production of energy,1.53846153846153846154
1993,GH,Production of energy,0.20000000000000000000
2016,GH,Production of energy,0.02941176470588235294
2017,GI,Production of energy,0.25000000000000000000
1993,GN,Production of energy,1.00000000000000000000
1909,GR,Production of energy,0.50000000000000000000
1928,GR,Production of energy,1.00000000000000000000
1976,GR,Production of energy,0.25000000000000000000
1979,GR,Production of energy,0.33333333333333333333
1980,GR,Production of energy,0.75000000000000000000
1981,GR,Production of energy,0.25000000000000000000
1983,GR,Production of energy,0.22222222222222222222
1984,GR,Production of energy,0.08333333333333333333
1988,GR,Production of energy,6.33333333333333333334
1989,GR,Production of energy,3.50000000000000000000
1990,GR,Production of energy,3.61111111111111111111
1991,GR,Production of energy,7.16666666666666666667
1992,GR,Production of energy,4.58333333333333333333
1993,GR,Production of energy,1.55000000000000000000
1994,GR,Production of energy,0.37500000000000000000
1995,GR,Production of energy,1.06666666666666666667
1996,GR,Production of energy,1.00000000000000000000
1997,GR,Production of energy,0.45833333333333333333
1998,GR,Production of energy,0.26666666666666666667
2000,GR,Production of energy,0.37142857142857142857
2001,GR,Production of energy,0.69999999999999999998
2002,GR,Production of energy,0.37500000000000000000
2003,GR,Production of energy,2.50000000000000000001
2004,GR,Production of energy,0.25000000000000000000
2005,GR,Production of energy,0.81994949494949494950
2006,GR,Production of energy,2.36020733652312599680
2007,GR,Production of energy,1.40000000000000000000
2008,GR,Production of energy,0.93055555555555555555
2009,GR,Production of energy,0.80871212121212121213
2010,GR,Production of energy,2.74292929292929292931
2011,GR,Production of energy,2.58968253968253968253
2012,GR,Production of energy,2.26699039264828738512
2013,GR,Production of energy,1.97779581529581529583
2014,GR,Production of energy,1.21489898989898989900
2015,GR,Production of energy,3.03333333333333333333
2016,GR,Production of energy,4.67182539682539682540
2017,GR,Production of energy,0.58333333333333333333
1979,GT,Production of energy,0.33333333333333333333
1981,GT,Production of energy,0.25000000000000000000
1999,GT,Production of energy,0.33333333333333333333
2007,GT,Production of energy,1.03571428571428571429
2009,GT,Production of energy,0.40000000000000000000
2011,GT,Production of energy,0.66666666666666666667
2014,GT,Production of energy,0.05000000000000000000
1994,GY,Production of energy,0.05000000000000000000
1998,GY,Production of energy,0.01754385964912280702
1970,HK,Production of energy,0.25000000000000000000
1972,HK,Production of energy,0.11111111111111111111
1974,HK,Production of energy,0.10000000000000000000
1988,HK,Production of energy,1.00000000000000000000
1989,HK,Production of energy,0.16666666666666666667
1990,HK,Production of energy,1.00000000000000000000
1991,HK,Production of energy,0.25000000000000000000
1994,HK,Production of energy,0.29761904761904761905
1998,HK,Production of energy,0.25000000000000000000
2000,HK,Production of energy,0.86805555555555555556
2001,HK,Production of energy,0.61111111111111111111
2003,HK,Production of energy,0.58333333333333333333
2004,HK,Production of energy,0.22348484848484848485
2005,HK,Production of energy,3.16369047619047619047
2006,HK,Production of energy,0.83888888888888888889
2007,HK,Production of energy,5.01047619047619047618
2008,HK,Production of energy,4.26800213675213675216
2009,HK,Production of energy,3.50277777777777777778
2010,HK,Production of energy,6.38333333333333333332
2011,HK,Production of energy,6.66616161616161616162
2012,HK,Production of energy,8.86388888888888888891
2013,HK,Production of energy,1.84846586162375636060
2014,HK,Production of energy,2.42532212885154061625
2015,HK,Production of energy,7.86679894179894179895
2016,HK,Production of energy,3.10177045177045177048
2017,HK,Production of energy,4.14044612794612794612
2018,HK,Production of energy,0.45833333333333333333
2011,HN,Production of energy,0.66666666666666666667
1978,HR,Production of energy,1.33333333333333333333
1979,HR,Production of energy,1.00000000000000000000
1980,HR,Production of energy,1.00000000000000000000
1982,HR,Production of energy,1.00000000000000000000
1984,HR,Production of energy,2.00000000000000000000
1985,HR,Production of energy,2.00000000000000000000
1989,HR,Production of energy,1.00000000000000000000
1992,HR,Production of energy,0.12500000000000000000
1993,HR,Production of energy,1.00000000000000000000
1995,HR,Production of energy,1.00000000000000000000
1996,HR,Production of energy,1.00000000000000000000
1998,HR,Production of energy,1.00000000000000000000
2000,HR,Production of energy,1.14285714285714285714
2001,HR,Production of energy,0.43333333333333333333
2002,HR,Production of energy,0.50000000000000000000
2003,HR,Production of energy,1.00000000000000000000
2005,HR,Production of energy,0.25000000000000000000
2006,HR,Production of energy,0.03703703703703703704
2007,HR,Production of energy,1.45238095238095238095
2008,HR,Production of energy,1.00000000000000000000
2010,HR,Production of energy,2.38095238095238095238
2011,HR,Production of energy,3.09808612440191387560
2012,HR,Production of energy,0.33333333333333333333
2013,HR,Production of energy,0.34000000000000000000
2014,HR,Production of energy,0.14120370370370370370
2015,HR,Production of energy,0.11111111111111111112
2016,HR,Production of energy,0.06666666666666666667
2017,HR,Production of energy,0.14285714285714285714
1903,HU,Production of energy,0.25000000000000000000
1909,HU,Production of energy,0.70000000000000000000
1912,HU,Production of energy,0.50000000000000000000
1913,HU,Production of energy,0.33333333333333333333
1920,HU,Production of energy,0.50000000000000000000
1925,HU,Production of energy,0.83333333333333333333
1964,HU,Production of energy,0.16666666666666666667
1966,HU,Production of energy,0.25000000000000000000
1968,HU,Production of energy,0.16666666666666666667
1970,HU,Production of energy,0.16666666666666666667
1971,HU,Production of energy,0.40833333333333333333
1972,HU,Production of energy,0.32500000000000000000
1973,HU,Production of energy,2.14166666666666666666
1976,HU,Production of energy,0.06250000000000000000
1977,HU,Production of energy,2.39583333333333333334
1978,HU,Production of energy,0.76406926406926406927
1979,HU,Production of energy,1.10000000000000000000
1980,HU,Production of energy,3.82023809523809523808
1981,HU,Production of energy,4.43181818181818181818
1982,HU,Production of energy,5.50000000000000000000
1983,HU,Production of energy,4.53998778998778998780
1984,HU,Production of energy,11.66944444444444444446
1985,HU,Production of energy,8.20000000000000000000
1986,HU,Production of energy,3.20000000000000000000
1987,HU,Production of energy,8.18333333333333333333
1988,HU,Production of energy,11.05555555555555555555
1989,HU,Production of energy,2.33333333333333333333
1990,HU,Production of energy,4.03333333333333333333
1991,HU,Production of energy,2.38015873015873015873
1992,HU,Production of energy,6.79166666666666666666
1993,HU,Production of energy,0.51731601731601731603
1994,HU,Production of energy,4.31250000000000000000
1995,HU,Production of energy,4.33333333333333333334
1996,HU,Production of energy,1.81020733652312599681
1997,HU,Production of energy,6.45833333333333333333
1998,HU,Production of energy,1.25000000000000000001
1999,HU,Production of energy,5.71428571428571428571
2000,HU,Production of energy,3.00000000000000000000
2001,HU,Production of energy,0.96407496012759170655
2002,HU,Production of energy,2.40909090909090909091
2003,HU,Production of energy,6.00000000000000000000
2004,HU,Production of energy,7.31904761904761904762
2005,HU,Production of energy,2.21212121212121212122
2006,HU,Production of energy,7.58333333333333333333
2007,HU,Production of energy,3.22404377023942241337
2008,HU,Production of energy,4.31871345029239766082
2009,HU,Production of energy,4.09116550116550116553
2010,HU,Production of energy,2.44100935828877005347
2011,HU,Production of energy,3.03235236985236985237
2012,HU,Production of energy,8.70995339515116391385
2013,HU,Production of energy,0.57184892402283706630
2014,HU,Production of energy,5.77142857142857142859
2015,HU,Production of energy,2.26979270729270729271
2016,HU,Production of energy,1.25882352941176470588
2017,HU,Production of energy,0.78869047619047619048
2018,HU,Production of energy,0.50000000000000000000
9999,HU,Production of energy,2.00000000000000000000
2005,ID,Production of energy,0.17142857142857142857
2006,ID,Production of energy,0.79166666666666666666
2007,ID,Production of energy,0.59090909090909090910
2009,ID,Production of energy,0.50000000000000000000
2010,ID,Production of energy,0.83333333333333333333
2011,ID,Production of energy,1.17424242424242424243
2012,ID,Production of energy,0.87500000000000000000
2013,ID,Production of energy,0.37500000000000000001
2014,ID,Production of energy,0.22980260480260480262
2015,ID,Production of energy,2.16250000000000000000
2016,ID,Production of energy,0.63852813852813852815
2017,ID,Production of energy,1.16666666666666666668
1929,IE,Production of energy,0.05882352941176470588
1932,IE,Production of energy,0.05000000000000000000
1957,IE,Production of energy,0.50000000000000000000
1961,IE,Production of energy,0.03571428571428571429
1977,IE,Production of energy,0.28571428571428571428
1979,IE,Production of energy,0.55555555555555555556
1980,IE,Production of energy,0.16666666666666666667
1981,IE,Production of energy,0.30952380952380952381
1982,IE,Production of energy,0.16666666666666666667
1985,IE,Production of energy,0.04166666666666666667
1987,IE,Production of energy,0.83333333333333333333
1988,IE,Production of energy,0.16410256410256410257
1989,IE,Production of energy,0.14166666666666666667
1990,IE,Production of energy,0.33333333333333333333
1992,IE,Production of energy,0.50000000000000000000
1993,IE,Production of energy,1.50000000000000000000
1994,IE,Production of energy,0.50000000000000000000
1995,IE,Production of energy,0.94444444444444444445
1996,IE,Production of energy,0.11111111111111111111
1997,IE,Production of energy,4.68333333333333333333
1999,IE,Production of energy,1.14999999999999999999
2000,IE,Production of energy,0.84006493506493506495
2001,IE,Production of energy,1.31534644692539429381
2003,IE,Production of energy,0.48386034255599472993
2004,IE,Production of energy,0.40535714285714285714
2005,IE,Production of energy,2.30833333333333333332
2006,IE,Production of energy,4.97955182072829131655
2007,IE,Production of energy,4.31023143523143523145
2008,IE,Production of energy,10.17585412953060011886
2009,IE,Production of energy,4.01944444444444444445
2010,IE,Production of energy,5.82467829248519785602
2011,IE,Production of energy,4.42490040153083631344
2012,IE,Production of energy,4.42981834473769957642
2013,IE,Production of energy,4.10598278140847800292
2014,IE,Production of energy,2.45851759179932554547
2015,IE,Production of energy,5.89177710373362547276
2016,IE,Production of energy,3.14737253487253487254
2017,IE,Production of energy,1.52361111111111111111
2018,IE,Production of energy,0.33333333333333333333
1955,IL,Production of energy,0.57500000000000000000
1957,IL,Production of energy,0.14285714285714285714
1958,IL,Production of energy,0.08333333333333333333
1959,IL,Production of energy,0.20000000000000000000
1963,IL,Production of energy,0.22222222222222222222
1965,IL,Production of energy,0.20000000000000000000
1966,IL,Production of energy,0.20000000000000000000
1967,IL,Production of energy,1.25000000000000000000
